id,experience,start,end,grad_year,gender,ug_school,ug_rank,ug_degree,ug_grad_year,mba_school,mba_rank,industry_category,Ethnicity_category,jobtype,jobtitle,jobSalary,job_title_clean,joinCol
182.0,6,1998,2000,1991.0,male,university of pennsylvania - the wharton school,3.0,science,1983.0,columbia university - columbia business school,5.0,computers,eu,management,director new ventures group,115648.90744021758,director new ventures group,1
183.0,4,2012,2013,2008.0,female,the chinese university of hong kong,1000.0,business,,simon fraser university,1000.0,management,eu,management,campus recruiting program manager,73949.4327599459,campus recruiting program manager,1
183.0,6,2008,2012,2008.0,female,the chinese university of hong kong,1000.0,business,,simon fraser university,1000.0,finance,eu,consultant,staff accountant and senior accountant audit enterprise,82253.2573569717,staff accountant  senior accountant audit enterprise,1
184.0,3,2012,2014,2007.0,female,,,,,university of pennsylvania - the wharton school,3.0,retail,eu,management,director president s office,142529.70147272828,director president s office,1
184.0,4,2011,2012,2007.0,female,,,,,university of pennsylvania - the wharton school,3.0,retail,eu,management,director business planning and operational excellence,121328.67529769226,director business planning  operational excellence,1
186.0,1,2014,0,2002.0,male,,,,,moravian college,1000.0,healthcare,eu,management,managing partner and svp global consulting services,117240.21370410692,managing partner  svp global consulting services,1
186.0,2,2013,0,2002.0,male,,,,,moravian college,1000.0,healthcare,eu,other,chief operating officer us market access services and insight products,101392.21239617866,chief operating officer us market access services  insight products,1
186.0,5,2004,2004,2002.0,male,,,,,moravian college,1000.0,engineering,eu,other,specialty sales,70275.40140450989,specialty sales,1
186.0,6,2002,2004,2002.0,male,,,,,moravian college,1000.0,engineering,eu,other,business analytics and intelligence,94366.97036409972,business analytics  intelligence,1
188.0,3,2012,2015,1993.0,male,netaji subhas institute of technology,1000.0,science,1997.0,the air force school,1000.0,computers,in,other,cto head of product,120050.33659703018,cto head  product,1
192.0,2,2011,2015,2001.0,female,,,,,university of pennsylvania - the wharton school,3.0,computers,eu,finance,finance manager of financial planning and analysis team,102623.42789911064,finance manager  financial planning  analysis team,1
192.0,4,2008,2009,2001.0,female,,,,,university of pennsylvania - the wharton school,3.0,management,eu,other,independent consulting,83326.59598754013,independent consulting,1
192.0,6,2003,2005,2001.0,female,,,,,university of pennsylvania - the wharton school,3.0,management,eu,other,business valuation and litigation associate,97786.08870664028,business valuation  litigation associate,1
192.0,8,2001,2002,2001.0,female,,,,,university of pennsylvania - the wharton school,3.0,finance,eu,other,technology investment banking analyst,81021.27808859659,technology investment banking analyst,1
193.0,3,2011,2011,1998.0,male,university of pennsylvania - the wharton school,3.0,science,1994.0,university of oxford - said business school,31.0,management,eu,other,sales marketing consulting,75806.22005033329,sales marketing consulting,1
193.0,4,2010,2011,1998.0,male,university of pennsylvania - the wharton school,3.0,science,1994.0,university of oxford - said business school,31.0,management,eu,technical,vice president of sales business intelligence software,109691.41800909518,vice president  sales business intelligence software,1
193.0,5,2007,2009,1998.0,male,university of pennsylvania - the wharton school,3.0,science,1994.0,university of oxford - said business school,31.0,computers,eu,management,director commercial sales and strategic consulting,131346.3451062589,director commercial sales  strategic consulting,1
193.0,6,2003,2007,1998.0,male,university of pennsylvania - the wharton school,3.0,science,1994.0,university of oxford - said business school,31.0,management,eu,management,sales team leader and director b2b sales and marketing,88791.94396082379,sales team leader  director b2b sales  marketing,1
193.0,7,2001,2002,1998.0,male,university of pennsylvania - the wharton school,3.0,science,1994.0,university of oxford - said business school,31.0,management,eu,other,senior associate strategy consulting,90255.98625098224,senior associate strategy consulting,1
199.0,4,2002,2003,1997.0,male,edhec business school,1000.0,business,1994.0,université pierre et marie curie (paris vi),1000.0,finance,eu,management,portfolio manager cdo structuring,98534.05246576006,portfolio manager  structuring,1
200.0,3,2011,2011,2011.0,male,,,,,yale university,3.0,management,eu,other,defensive end,88967.97708213067,defensive end,1
202.0,1,2016,0,2016.0,female,"wharton school, university of pennsylvania",1000.0,science,2010.0,harvard business school,0.0,management,eu,other,advisor to the chief of neighborhood development,112192.75473258983,advisor  the chief  neighborhood development,1
202.0,1,2016,0,2016.0,female,"wharton school, university of pennsylvania",1000.0,science,2010.0,harvard business school,0.0,management,eu,other,advisor to the chief of neighborhood development,112192.75473258983,advisor  the chief  neighborhood development,1
202.0,1,2016,0,2016.0,female,"wharton school, university of pennsylvania",1000.0,science,2010.0,harvard business school,0.0,management,eu,other,advisor to the chief of neighborhood development,112192.75473258983,advisor  the chief  neighborhood development,1
202.0,1,2016,0,2016.0,female,"wharton school, university of pennsylvania",1000.0,science,2010.0,harvard business school,0.0,management,eu,other,advisor to the chief of neighborhood development,112192.75473258983,advisor  the chief  neighborhood development,1
214.0,1,2016,0,2014.0,female,swarthmore college,1000.0,arts,2009.0,university of pennsylvania - the lauder institute,1000.0,management,eu,other,head of marketing and growth,115664.59637215144,head  marketing  growth,1
61333.0,1,2016,2016,2009.0,male,ateneo de manila university,1000.0,arts,,university of michigan - stephen m. ross school of business,12.0,computers,eu,other,head of marketing and growth,115664.59637215144,head  marketing  growth,1
220.0,1,2014,0,2009.0,female,university of pennsylvania - the wharton school,3.0,science,2001.0,dartmouth college - the tuck school of business at dartmouth,7.0,computers,eu,management,business development manager corporate markets,92128.14294926496,business development manager corporate markets,1
220.0,2,2010,2014,2009.0,female,university of pennsylvania - the wharton school,3.0,science,2001.0,dartmouth college - the tuck school of business at dartmouth,7.0,computers,eu,management,senior research manager legal economic and regulatory affairs,107075.40013686944,senior research manager legal economic  regulatory affairs,1
222.0,1,2016,0,2007.0,female,,,,,indiana university bloomington,86.0,legal,eu,other,private equity m&a attorney,98269.082932743,private equity  attorney,1
227.0,1,2015,0,2012.0,male,harvard university,0.0,arts,2006.0,university of pennsylvania - the wharton school,3.0,computers,eu,other,associate principal strategic programs practice,98195.5768714572,associate principal strategic programs practice,1
228.0,1,2011,0,2000.0,female,university of pennsylvania - the wharton school,3.0,science,1993.0,the university of chicago booth school of business,2.0,management,eu,other,chief administrative officer chief financial officer,147156.40149517605,chief administrative officer chief financial officer,1
228.0,3,2007,2010,2000.0,female,university of pennsylvania - the wharton school,3.0,science,1993.0,the university of chicago booth school of business,2.0,management,eu,finance,finance manager west education group,83103.83449877033,finance manager west education group,1
228.0,4,2006,2007,2000.0,female,university of pennsylvania - the wharton school,3.0,science,1993.0,the university of chicago booth school of business,2.0,computers,eu,management,manager financial planning and analysis thomson north american legal,91195.29854998078,manager financial planning  analysis thomson north american legal,1
228.0,5,2005,2006,2000.0,female,university of pennsylvania - the wharton school,3.0,science,1993.0,the university of chicago booth school of business,2.0,computers,eu,finance,manager logistics finance foodservice division,97828.17016210944,manager logistics finance foodservice division,1
228.0,6,2004,2005,2000.0,female,university of pennsylvania - the wharton school,3.0,science,1993.0,the university of chicago booth school of business,2.0,management,eu,management,interim cfo and business development manager,119364.19124574562,interim cfo  business development manager,1
228.0,7,2003,2004,2000.0,female,university of pennsylvania - the wharton school,3.0,science,1993.0,the university of chicago booth school of business,2.0,engineering,eu,other,senior financial analyst bakeries and foodservice division,82750.2699121374,senior financial analyst bakeries  foodservice division,1
228.0,8,2001,2003,2000.0,female,university of pennsylvania - the wharton school,3.0,science,1993.0,the university of chicago booth school of business,2.0,computers,eu,other,senior financial analyst betty crocker desserts,85487.2545796037,senior financial analyst betty  desserts,1
234.0,4,2013,2015,2009.0,male,"indian institute of technology, delhi",146.0,science,2001.0,university of pennsylvania - the wharton school,3.0,healthcare,in,other,advisor shareholder,76212.77483151622,advisor shareholder,1
234.0,5,2011,2012,2009.0,male,"indian institute of technology, delhi",146.0,science,2001.0,university of pennsylvania - the wharton school,3.0,finance,in,other,principal and india head,107207.4116521872,principal  india head,1
